text,label
哈哈哈 哈哈 梁朝伟 先生 真的 很 实诚 了 ， 提到 钱 就 笑 的 很 开心 了 ～ [ 笑 cry ]   ​,1
大仙 的 港普 还是 一如 当年 hhhh 看到 他俩 分别 都 被 粉 认可 了 ， 开心 ～ 虽然 我 已经 接受 事实 ， 但 每次 想起 这 俩 差一点 就 能 同框 还是 会扎 一口 老血 [ 二哈 ]   ​,1
再 怎么 吵架   再 怎么 冷战 看到 好吃 的   遇到 开心 的 事 不好 的 事情   还是 要 跟 你 说 大概 是 依赖 你 了 任何 事情 都 想到 你 想到 应该 有 你   ​ ​ ​ ​,1
Jump × 优衣库 。 圆满   ， 为啥 三件 才 给 一个 袋子 很 难过 真的 买到 就 开心 炸 了   { % 郑州 · 河南 工程学院 南校区 % }   ​,1
天 哪 ， 请 赐予 我 一 小时 的 睡眠 时间 吧 [ 泪 ] 从 昨天下午 2 点到 现在 我 觉得 自己 就是 个 小马 达   嘟嘟 嘟嘟 嘟嘟 嘟嘟 嘟嘟 嘟嘟 不 停歇 昨晚 都 来不及 吃晚饭 又 饿瘦 一斤 [ 二哈 ] 不 知道 是 开心 还是 忧伤   ​,1
看 表演 时 米奇 最后 回 我 一个 飞吻 ， 开心 感动 ， 二刷 创光 极速 轮 ， 全程 睁眼 ， 强推 ！   ​,1
训练 鈤 。 一个 安静 的 空间 和 自己 最大 的 信仰 ， 这 不 就是 人生 最 幸福 的 事 嘛 。 不 保持 初 心 可能 一切 都 要 重新 洗牌 。 曾经 我 一度 不 开心 ， 跳 没有 原来 高 ， 身体 越来越 不 灵活 ， 反应 没有 原来 快 。 。 。 可是 收获 的 其实 更 多 。 每当 逆流 来临 ， 就 去 逆 生长 。 可能 生活 也 是 一个 大 舞台 ， 厚积 总会 薄发 。   ​,1
一波 冷笑 话 合集 … … 呐 ， 做人 呢 ， 最 重要 的 就是 开心 了 哈哈哈哈 哈哈哈哈 [ 哈哈 ]   ​,1
{ %# 遇见 春光 #% }   水壶 喝完 水 拿 起来 去 接 ， 意外 发现 壶底 的 水滴 成 了 桃心状 ， 真是 开心 的 一天 [ 心 ] [ 心 ] [ 心 ]   ​,1
门前 大桥 下   游过 一群 鸭 ， 啦 啦 啦 啦   有 你 相伴   Leap   Frog 。 我 有 一头 小毛驴   我 从来 也 不 骑 ， 大脸 猫 大脸 猫 爱吃鱼 。 早上 跌 到 四个 点 ( 61.7 ) 加 了 一倍 仓 ， 下午 又 起飞 了 。 开心 开心 [ 兔子 ] [ 兔子 ] ， 老天爷 一定 是 知道 我 被 欺负 了 可怜 我 [ 悲伤 ] [ 悲伤 ] 。 善良 的 孩子 总会 有人 疼 [ 可怜 ] [ 可怜 ]   ​,0
记性 不好 老是 忘记 ， 袋子 早就 收到 了 ， 特别 开心 ， 谢   ， 太 { %# 遇见 春光 #% }   爱 你 了 ~ ~ ~ [ 爱 你 ] [ 爱 你 ] [ 爱 你 ] 附上 一张 学校 的 樱花 🌸 🌸 🌸   ​,1
卡哇伊 可不是 我 的 调调   不 搭 🙄 图二 来自 老 学长 内心深处 的 声音 🙃 今天 超 开心 的 事情   在 校门口 碰到 了 五专 的 老师   顿时 觉得 无比 亲切   在 小 池塘 碰到 了 毕业 很久 的 学姐   帮 她 [ 照相机 ]   她 说 回来 一次 很 不 容易   要 拍照 发给 以前 的 室友 和 大学 同学   临走 我 说 ： “ 学姐 ， 有空 常回来 看看 。 ”   ​,1
看 了 北京 女子 图鉴 真的 看到 了 原来 的 自己 ， 或许 原来 的 自己 比 她 更苦 ， 也 没有 陈可 那么 幸运 遇到 了 人生 导师 ！ 潜在 的 内心 就是 要 自己 的 一个 小窝 ， 不论 下雨 感冒 还是 开心 ！ （ 注 : 图 北京 四惠 地铁站 ）   { % 连云港 · 解放路 % }   ​,1
按时 午睡 是 麻麻 最 开心 的 … … 早上 醒太早 麻麻 困 的 想 抽人 … …   { % 阜阳 · 向阳 街区 % }   ​,1
迪士尼 好 好玩儿 ！ 我 觉得 小孩子 来会 更 开心 ！ 特别 是 那种 还 相信 这些 故事 的 小孩子 。 这种 屏幕 世界 和 现实 世界 的 交替 太棒了 。   ​,1
{ %# 陈立农 #% }   [ 心 ] [ 心 ] { %# 陈立农 能量 月 #% }   今天 这套 图 简直 太 稀饭 啦 ！ ！ ！ ！ 壁纸 开心 的 换 起来 ！ 然鹅 。 。 。 有没有 代打 的 。 能 不能 帮 我 揍 揍 这位 朋友 [ 作揖 ] [ 跪 了   ​,1
♥ ️ 大笑 就 别管 有 多丑 ， 尽量 开心 ， 然后 一定 要 善良 。   ​ ​ ​                                                                                                                                                               ♥ ️   ​,1
天 喔   无 漂白 开心果 168g ， ￥ 18.8 ， 拍 2 件 只要 30.7   ​,1
和 其他人 可有可无 的 社交 ， 远不如 你 的 开心 重要 。   ​,1
祝福 哦 ！ 要 开心 哦 ！ [ 太 开心 ] [ 太 开心 ] 999     瑶瑶姐 ， 要是 以     欺负 你 呀 ， 告诉 我们 哦 ， 我们 帮 你 。 Kin     ， 开玩笑 呢 ， 我们 没 怎么 舍得 呢 ， 是 吧 ！ [ 可爱 ] [ 可爱 ] [ 可爱 ]   ​,1
【 分离 十年     汶川 地震 猪 坚强 与 主人 重逢 [ 心 ] 】 { %# 住 在 成都 #% } 万兴明 、 刘 大会 夫妇 居住 在 彭州 龙门山 镇团 山村 ， 当年 猪 坚强 就是 在 他们 家 的 院坝 里 被 救出 。 4 月 24 日 上午 ， 夫妇 二人 来到 大邑 建川 博物馆 看望 猪 坚强 。 十年 过去 了 ， 对于 他们 而言 ， 猪 坚强 是否 记得 他们 已 无所谓 ， 只要 它 过 得 好 他们 就 很 开心 了 。 [ 心   { % 成都 商报 1 视频 的 秒 拍 视频 % },1
“ 喂 ！ 是 流川枫 吗 ？ 听说 你 搬家 了 啊 ， 搬 去 哪 了 呀 ， 不 说 也 没关系 啊 ， 搬到 哪 都 要 开心 哦 ！ 曾经 在 过 我们 不会 忘记 的 ， 越来越 好 哦 。 ” [ 心 ]   ​,1
{ %# 宝宝 的 少女 心 #% }   和 爱 的 人 在 一起   做 啥 就 都 很 开心   ​,1
虽然 今天 查 的 成绩 很 不 开心 ， 但是 看到 家门口 超多 小 彩门 没 忍住 拖 着 箱子 跑 了 一遍 又 一遍 哈哈哈 哈哈哈     （ 请 无视 手 残党 的 拍照 技术 ）   ​,1
徜徉 在 书 的 海洋 里 ， 还有 粉粉 的 巧克力 [ 思考 ] [ 思考 ] 心情 ， emmmm   🍄   🍄   🌼   🌼   等 着 五一 🍲   🍲   🍲   🍲 开心 [ 加油 ] [ 加油 ] [ 加油 ] 加油 ＾ ０ ＾ ~ 初级 [ 跪 了 ] [ 跪 了 ] [ 跪 了 ] 跪谢   { % 廊坊 · 北京化工大学 北方 学院 图书馆 新馆 % }   ​,1
我 的 小伙伴 们 ～ 虽然 不 在 一起 ， 但是 可以 经常 聚在一起 还是 很 开心 有 你们 ～   ​,1
旧粮 新 看 ， 挖 一 挖 ， 没想到 发现 了 一个 萌萌 哒 甜歌 [ 太 开心 ] 开   { % 胡歌 么 凹 应援 站 的 秒 拍 视频 % }   ​ ​ ​,1
与 别人 竞争 时会 思考 一件 事 ， 就是 假如 赢 了 自己 会 得到 什么 ， 会 不会 开心 ， 如果 这种 赢 都 会 让 自己 有 挫败 感 ， 就 说明 大多数 的 竞争 是 无 意义 且 需要 避免 的 ， 不 小心 让 某 一种 人 成为 你 的 对手 ， 或 卷入 不 健康 的 竞争机制 ， 就 已经 算是 一种 失败 。   ​,0
{ %# 遇见 bts 遇见 更好 的 自己 #% } { %# 防弹 少年 团 #% }   【 180425   成员 更 推 】 真的 真的 很 开心 谢谢 大家   ☺ ️ # JIMIN # 蒙尼   { % WNS _ WeNeedBTS 的 秒 拍 视频 % }   ​,1
都 是 💰 。 [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ]   我 收回 那句   花钱 也 开心 的话     { %# 金在 奂 #% }     然后 我要 准备 开官 写 了   求求 老天爷 救救 我 的 臭手   ​,0
儿子 早上 来 办公室 拿 画画 纸 ， 突然 悄悄 跟 我 说 ： “ 董 老师 ， 你 心情 不好 吗 ？ 怎么 看起来 那么 不 开心 。 ” 马山 挤出 笑脸 让 他 放心 。 感觉 有股 暖流 到 心田 ， 相信 一切 都 会 好 起来 的 ， 加油 ！   ​,1
收工   回家   开心 心   ​,1
{ %# 尤长靖 #% } { %# NINEPERCENT 尤长靖 #% }   祝 我 自己 生日快乐 ， 我 不管 今天 我 就是 卤蛋 哈哈 ， 听 着 小 尤 的 生日快乐 歌 ， 看着 小 尤 今天 这么 多 新鲜 的 美图 超 开心 ， 顿时 觉得 这个 生日 好像 也 没 那么 糟糕 了 ， 每次 伤心 的 时候 就 看看 关于 你 的 照片 视频 ， 谢谢 你 的 陪伴 ， 好想团 综 快点 开播 ， 这样 每个 星期 就 又 能 看见 你 了 ， 日常 爱 你 想 你 尊 你 敬 你  ,1
果真 一直 活在 B612 的 假象 里 一 张大脸 和 满脸 的 不 开心 居然 头发 还 变成 了 绿毛 告辞 [ 作揖 ] 不吃 了 不吃 了 [ 作揖 ] 希望 5.21 的 演出 能 上镜 一些   ​,1
摸 … … 摸 … … 摸 到 猫 了 … … 好开心 … … 今日 份 简单 的 快乐 [ 憧憬 ]   ​,1
{ %# 嗨 氏 #% }   最近 嗨 嗨 打 王者 的 时间 比较 少 然后 昨晚 看到 嗨 嗨 把 分区 改成 堡垒 之夜   有点 难过 私心 还是 希望 嗨播 王者 但是 后面 开始 比赛 时 看到 兄弟 家 人们 满屏 你 去 追梦   我们 追 你 嗨 誓 山盟   未来 可 期 看到 嗨 嗨 打 比赛 认真 又 开心 的 脸 心里 那点 小九九 瞬间 释怀 江 海涛   你 大胆 的 追梦 吧   我们 会 在 1229 一路 陪     💓   ​,1
最 讨厌 那种 自以为是 一天天 对 我 指手画脚 的 人 了 。 说 什么 要 适应 社会 要 多 健身 多 读书 要 气质 优雅 端庄 大方 活泼开朗 会 来 事儿 。 完 了 撂 一句 我 是 为 你 好听 不 听 随 你 [ 微笑 ] 我 去 你 大爷 的 喜欢 薛宝钗 王熙凤 那 你 和 那样 的 人 玩 呗 天天 试图 改造 我 说 是 为 我 好 你 知道 我 喜欢 什么样 的 生活 想 做 什么样 的 人 么 ? 为 我 好 你 让 我 觉得 开心 了 么 ？ 我 自个儿 过得 挺 开心 挺舒服 的 你 要是 不 叨叨 叨 我 更 开心 。 所以 能 不能不要 用 好心 拯救 我 了 ?,0
【 迷弟 张杰 现身 火星 哥 演唱会   大秀好 位置 全程 跟唱 超 开心 】 近日 ， { %# 张杰 #% } 上传 看 { %# 火星 哥 #% } 布鲁诺 · 马尔斯 演唱会 的 视频 。 配文称 ： “ 这个 位置 看 演唱会 确实 挺爽 ！ 所以 今年 ， 你们 坐在 哪里 ？ ” 视频 中 ， 张杰 身穿 白 外套 ， 戴 着 黑 棒球帽 和 口罩 ， 帅气 十足 ， 全程 跟唱 ， 妥妥 的 迷弟 一枚 了 。 [ 偷笑 ] { % 迷弟 张杰 现身 火星 哥 演唱会   大秀好 位置 全程 跟唱 超 开心 % }   ​,1
开心 聚会 ， 美拍 我爱你   ​,1
在家 看 童年阴影     王 学兵 当时 还 挺帅 的     居然 还有 开心 麻花 王宁 [ 允悲 ] [ 允悲 ] [ 允悲 ] 没事 看看 以前 的 剧     真是 很多 惊喜 [ 允悲 ] [ 允悲 ] [ 允悲 ]   ​,0
最近 值得 开心 的 事   { % 厦门 % }   ​,1
肌肉 芒果 沙拉   奶油 蘑菇 意 面   真的 好久没 做 意面 了   要 买个 意面 的 盘子 了   实在 是 影响 成品 的 美观 { %# 做 美食 最 开心 #% }   { % 上海 % }   ​,1
{ %# 朴智 旻 南韩 热帖 富人 #% } { %# 朴智 旻 南韩 热 搜达人 #% }   180425   推特 更新 ： 真的 真的 很 开心 谢谢 大家   ☺ ️ JIMINmoni （ 翻译 by 白白   转载 请 注明 出处 ）   { % Jimin 朴智 旻 Bar 的 秒 拍 视频 % }   ​,1
其实 我 以前 真的 是 不 喜欢 王俊凯 的 ， 我 还 说 ， 谁 会 喜欢 这些 毛 都 没长 齐 的 小朋友 ？ ？ 然后 王俊凯 就 成年 了 … … 啊 ~ ~ 王俊凯 王俊凯 ， 我 是 你 的 化学 老师 ！ 你 开心 就 好 王俊凯 ！   ​,1
  一杯 茶 ， 一 本书 ！ 慵懒 的 午后 有 了 生命力 ！ 时而 开心 的 笑 出声 来 ， 时而 眼泪 哒 哒 哒 哒 滴 到 书页 上 … … 真心 喜欢 这些 故事 … … 接下来 奔 向 图书馆 ～ 阿弥陀佛 么 么 哒 [ 亲亲 ] [ 亲亲 ]   ​,1
种草 好久好久 了 ， 终于 拔草 了 ， 1001 可以 做 庞 多米 ， 我 太 喜欢 了 😘 昨晚 上 收到 1001 后 直接 把 家里 的 几百块 的 面包机 丢掉 了 ， 感觉 自己 完成 了 一件 大事 ， 哈哈哈 ， 真的 好开心 ， 我 简直 就是 英明 神武 ， 干脆 果断 。 [ 笑 而 不语 ] [ 笑 而 不语 ] [ 笑 而 不语 ]   ​,1
{ % 回到 过去 % }   长大 真是太 麻烦 了 啊 不管是谁 都 要 曲解 你 的 意思 想 让 你 让步 的 时候 就 说 你 已经 长大 了 想 左右 你 的 想法 时 就 说 你 还 小 长大 后 的 生活 也好 累 啊 如果 不能 让 所有人 都 开心 那 就 只 让 自己 开心 好 啦 就是 突然 有些 怀念 上学 的 日子 啊 [ 飞机 ]   ​,0
我 不 开心 健身 两个 月 ， 增重 2.5 kg ， 教练 说 是 肌肉 ， 如今 ， 减脂班 停 了 肌肉 逐渐 化成 了 肥肉 也 就 意味着 ， 我 增重 了 2.5 kg 的 肥肉 [ 泪 ] [ 泪 ] [ 泪 ] 我 不想 解释 什么 … 只是 后悔 用 6k 软民币 换 了 2 公斤 [ 允悲 ] [ 允悲 ] [ 允悲 ]   ​,0
今天 再次 被 同一个 姑娘 放鸽子 一边 在 想     人无完人 愿意 忘记 这些 个 不 开心 的   （ 虽然 这次 被 鸽 的 理由 真的 狗血 ） 另一边 在 想   这样 的 朋友 似乎 也 不 尊重 我 呐   到 什么样 程度   我 应该 停止 跟 这样 的 人 交朋友 呢 到底 要 从 怎么样 的 角度 去 思考 一件 事情 ？ 还有 该用 什么样 的 衡量标准 ？ 今天 写 的 真多 Today   { % 蓝白色 的 小 企鹅 的 秒 拍 视频 % }   ​,0
大哥 我 什么 都 不 稀罕 了 ， 大哥 只想 一帆风顺 ， 不想 经历 任何 考验 ， 大哥 只想 每天 过 的 开心   💙   ​,1
这次 出来 培训 是 在 学校食堂 吃饭 ， 每次 跟 同屋 的 那个 主任 一起 去 食堂 都 被 区别对待 ， 人家 都 是 “ 老师 吃点 啥 ？ ” 我 都 是 “ 同学 同学 ， 打包 还是 在 这 吃 ？ ” 这 我 就 有点 不 开心 了 啊 [ 泪 ]   ​,0
工作狂 突然 不想 上班 … … 昨天 湾湾 生日 玩 的 太 开心 了 ， 倦怠 … …   { % 北京 · 望京 soho% }   ​,0
{ %# 王源 王牌 对 王牌 #% }   { %# 王源 大 主宰 #% }   { %# 王源 #% }   每天 开心 哦 { % 明星 ALL 榜 % }       “ 假如 你 有幸 年轻 时 在 巴黎 生活 过 ， 那么 你 此后 一生 中 不论 去 哪里 她 都 与你同在 ， 因为 巴黎 ， 是 一席 流动 的 盛宴 ” 。   来到 海明威 笔   ​,1
几年 前 的 傍晚   记不清 我 当时 怎么 会 一个 人 从 教学楼 走 回 宿舍   于是 留下 了 这些   现在 看来 真的 跟 我 的 记忆 点 不 太 一样   明明 是 下课 铃响后 人 很多 拥挤 的 走廊   开心 和 舍友 讨论 今天 吃 什么 的 画面   埋冤 作业 的 声音   还有 走出 教室 门 恰好 看到 你 对 我 笑 的 瞬间   ​,1
像 个 妈 一样 陪 我弟 的 一天     带 他 吃吃喝喝 虽然 大出血 但 也 挺 开心 的   馥芮白 感觉 还 ok 喔 不错 不错   ​,1
{ %# 美粒 酸奶 祝 李易峰 生日快乐 #% }   祝 我 长大 也 可爱 的 峰峰 生日快乐 🤗 🎉 🎂 🎂   爱 你 的 每 一天 都 是 最 快乐 的 日子   当 我 看 你 一眼   便 看见 整片 后来 时间   [ 微风 ] 超 喜欢 看 你 笑   你 一笑 我 的 世界 就 阳光明媚 [ 太阳 ]   愿 温暖 的 你 总能 遇到 温暖 的 人 [ 心   愿 哥哥 身体健康   工作 顺利   天天开心   超 可爱 超 迷人 腿 长 八米 的 小果     [ 坏 笑 ] [ 笑 而 不语 ] 带 我 一起 去 见峰哥 吧 [ 爱 你 ] [ 求 关注 ] [ 羞嗒 嗒 ] [ 好 爱 哦 ],1
许愿池 希望 可以 和 我们 一起 聊聊天 ， 给 峰峰 大合唱 生日歌 。 最 重要 的 是 他 开心 就 好 了 ， 没有 别的 愿望 … … { %# 李易峰 #% } { %# 祝 李易峰 0504 生日快乐 #% }   ​,1
虽然 不能 到 现场 ， 但是 舞台 很大 ， 希望 到 现场 的 大家 玩 的 开心   ​,1
{ %# 写给 自己 #% }   【 心态 决定 人生 】 不必 计较 太多 的 得失 ； 不要 纠缠 任何 的 过往 。 人生 是 一场 苦旅 ， 有 成功 也 有 失败 ， 有 开心 也 有 失落 。 心态 决定 命运 ， 感怀 生活 中 的 那份 美好 ， 让 往事 尘封 ， 为 心灵 营造 温馨 的 港湾 。 在 喧闹 的 世界 里 沉静 下来 ， 充实 精神 能量 ， 悠然 泛舟 于 岁月 的 长河 ， 让 时光 沉淀 美丽 ， 让 生命 绽放 光彩 ！   ​ ​ ​  ,1
{ %# 祝 李易峰 0504 生日快乐 #% } { %# 李易峰 生日 嘉年华 #% }   来 许愿 了 ！ 真的 真的 真的 希望 不要 粉丝 互动   ！ 就 聊聊天   看看 你   说 说 真心话 就 好 ！ ！ 因为 互动 到 的 很 开心   互动 不到 的 会 吃醋 ！ 😂 我们 就 轻轻松松 陪 你 过 这个 生日 [ 羞嗒 嗒   [ 酷 ]   ​,1
第一次 来 武汉 是 考 AFP ， 在 火车 上 看书 ， 酒店 里 看书 ， 最后 顺利 通过 。 今天 第二次 来 ， 依然 来去匆匆 ， 即便 这样 ， 还是 很 满足 ， 很 开心 ， 很 幸福 ！   { % 武汉 · 中信银行 大厦 % }   ​,1
{ %# 胡 一天 绝代 双骄 #% }   hyt { %# 胡 一天 代言 一 叶子 #% }   [ 小 黄人 得意 ] 还有 284 天 就要 过年 了 ， 祝 大家 2019 年 新年快乐 ！ ！ 新 的 一年 一定 要 每 一天 都 开心 ！ [ 憧憬 ] [ 小 黄人坏 笑 ] 还有 3 天 就是 五一节 啦 ， 大家 放 几天 假 呢 ？ 假期 有 什么 准备 吗 ？ 准备 好 去 哪里 玩 了 吗 [ 哆 啦 A 梦 微笑 ] ， 还是 在家 啃 作业 呢 ？ [ 小 黄人 委屈 ] Cr     先森 [ 小 黄人 剪刀手 ],1
乐华七子   杭州 { %# 黄明昊 #% }   [ 微风 ] { %# NINEPERCENTJustin 黄明昊 #% }   我 喜欢 的 那个 男孩 叫 Justin 黄明昊 ， 可甜 可盐 ， 是 乐华七子 中 的 忙 内 啊 ， 开心 的 时候 眼睛 笑 的 亮晶晶 ， 安静 的 时候 让 人 心疼 非常 乖巧 ， 活泼 的 时候 又 化身 皮皮 贵 ， 在 舞台 上 他 是 天生 的 王者 ， Rap 舞蹈 帅炸 台风 超棒 ， 02 年 的 双鱼 宝宝 ， 温州 的 精明 小王子 ， 我愿用 一生 陪 他 披荆斩棘 ， 待 他 成王 ， Justin 走 钻石 路 ！  ,1
其实 更 喜欢 冰场 上 的 他   不过 因为 情商 太高颜 也 没得 挑   所以 在 其他 场合 的话 都 讲 得 好听 画面 也 好看   就 很 好 啃 视频 了 喜欢 的 人 都 很 优秀   年度 丧 过去 的 很快   每天 都 很 开心   ​,1
开心 的 像 个 200 多斤 的 孩子 [ 允悲 ]   { % 无锡 · 江南 大学 % }   ​,1
感谢 各路 高糊 拍照 [ 作揖 ] 今天 开心 [ ok ] 传院 棒 [ 并 不 简单 ]   ​,1
狗子 看到 主人 回家 ， 开心 的 屁股 都 扭歪 了 [ 允悲 ]   { % 宠物 帮萌 星球 的 秒 拍 视频 % }   ​,1
"记得 那天 上班 。 一个 外国人 问 一个 小男孩 how   are   you ? 小男孩 笑嘻嘻 的 说 i , m   sad . 外国人 扬起 声调 和 他 闹 。 那个 聪明 会 开玩笑 的 小男孩 ， 逗得 我们 很 开心 。   ​",1
{ %# 孟鹤堂 #% }   { %# 孟鹤堂 0426 生日快乐 #% }   就 不 说 预告 了 ， 算 先导 片儿 好 吧 假装会 有人 比 自己 更 期待 明天 的 版本 [ 并 不 简单 ] 性子 有些 絮叨 导致 成品 太长 了 ， 又 舍不得 删减 太 多 感觉 没 几个 愿意 看到 最后 的 神选 之 人 哈哈哈 那 我 也 不管 ， 明天 就要 发出 来 哄 自己 开心 一下   { % 阿 不 不 不 不 不 不了 吧 的 秒 拍 视频 % }   ​,1
【 终于 等到 [ 心 ] 优衣库     UT 系列 了 ， 超级 开心   👻 ️ ， 时间 在 流逝 ， 身边 的 事物 也 在 改变 ， 周围 的 人 都 换 了 好几 波 ， 可是 本命 依旧 不会 变 】   ​,1
雪地 里 撒欢儿   敲 开心 🐷   { % 拉萨 · 西藏 林芝 ( 公德 林 街道 ) % }   ​,1
"{ %# 范丞丞 #% }   ✨   { %# 范丞丞 能量 月 #% }   【 乐华七子 # 杭州 】 希望 小朋友 们 工作 顺利 ， 丞丞玩 的 开心 ， 在 杭州 的 cxjj 们 有没有 去 现场 和 丞 丞 一起 "" 健面 "" 的 都 要 注意安全 哦 [ 心 ] 期待 丞丞 [ 心 ] what   a   luck   that   I   can   meet   you   among   the   many   peopl   ​",1
知道 被 惦记着 会 很 开心   所以 我 总是 想着 你   ​ ​ ​ # 千禧 [ 音乐 ] #   ​,1
谁 TM 让 你们 关心 社会 了 ， 社会 不是 你们 这群 屁民想 关心 就 可以 关心 的 ， 关心 社会 是 大人物 的 事 ， 你们 不撒泡 尿 照照 自己 配 不配 关心 社会 ， 你们 的 使命 是 好好 跪 着 当狗 ， 勤 勤快 快 看好 大人物 家 的 大门 别 让 一小撮 别有用心 的 坏人 闯进来 ， 主人 开心 赏 你们 一口 吃 的 ， 叼 着 欢欢喜喜 地回 你 的 狗窝 喂 好 你 的 一家老小 吧 ！   ​,0
{ %# 张云雷 #% } { %# 杨九郎 #% } { %# 张云雷 杨九郎 #% }   你 眨眼 是 蓬莲 初开 你 一笑 是 静海 波澜 你 开心     我 便 晴空万里 你 难过     我 便 骤雨 满山 ( 图源     )   ​,1
劳累 以及 开心 的 一天 ， 感觉 自己 完成 了 一件 大事 [ 二哈 ] [ 二哈 ] [ 二哈 ] 希望 下次 这位 缺水 的 同学 合照 可以 笑一笑 吧 [ 微笑 ] [ 微笑 ] [ 微笑 ]   ​,1
{ %# 小猪 嘟嘟 #% } { %# 减脂 #% } { %# 早餐 · 减脂餐 #% } { %# 科学 减脂 #% }   早安   泡发 了 雪燕   银耳   煮 了 一 锅汤   国内 带 出来 的 银耳 就是 不 一样   出胶 很快   半朵 煮 了 一 大锅   没有 放糖   有 红枣 的 甜度 对 我 来说 就够 啦     遮掉 煎 失手 的 西红柿 鸡蛋 饼 …   [ 允悲 ] 懒猪 国家 又 放假 啦   今天 跟 小 姐妹 约 了 咖啡 和 午餐   好开心 [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ]   ​,1
当 生命 被 确定 有 了 期限 ， 他 的 每 一天 ， 说 的 每 一句 话 ， 每 一个 对 你 微笑 的 表情 ， 照 的 每 一张 照片 ， 都 显得 无比 珍贵 ， 想 放进 心里 永远 珍藏 。 爷爷 今年 85 岁 了 ， 我 只有 一个 心愿 ， 希望 爷爷 未来 的 日子 能够 开心 ， 病痛 折磨 请 不要 靠近 近 他 ， 愿 最后 的 岁月 ， 可以 耐心 一点 ， 善待 他 。   ​,1
【 克莱 ： 若 库里 无法 出战 次轮 首战 ， 我们 会 做好 准备 】 谈及 他 是否 预计 队友 斯蒂芬 - 库里 能 出战 周日 和 鹈鹕 的 第一战 ， 克莱 说道 ： “ 我 希望 他 能 出战 ， 但 我们 不会 太 期待 这个 。 如果 他 无法 出战 的话 ， 我们 会 做好 这个 准备 。 如果 他 可以 上场 的话 ， 哈利 路亚 （ 指会 很 开心 ） 。 这个 星期 ， 我们 会 怀着 他 无法 上场 的 心态 ， 因为 这是 我们 在 季后赛 中能 做 的 。 当 他 回来 时 ， 我们 会 变得 更好 。 但 我们 不能 只 期待 着 他 会 回来 。 ”,1
【 许愿池 】 { %# 祝 李易峰 0504 生日快乐 #% }   希望 峰峰 的 生日会 ， 让 峰峰 做 他 自己 觉得 有意思 的 事 ， 觉得 开心 的 事 ， 不要 让 他 做 什么 互动 ， 很 尴尬 的 ， 好不好 ， 我 的 愿望 就是 希望 他 能 开开心心 的 过 这个 生日 ， 希望 他 每天 开心 ， 身体健康 ！ ！ ！ 生日快乐 ！ ！ ！ ！ 求 互动 取       ​,1
我 也好 想 牵 着 妈妈 的 手 去 逛街 ， 我 也好 想 回到 家 就 看见 妈妈 ， 我 也好 想 抱 着 妈妈 撒 撒娇 ， 我 也好 想 时时刻刻 吃 到 妈妈 做 的 饭菜 ， 不 开心 了 就 去 妈妈 家住 上 几日 ， 可是 ... 我 不能 ， 人 得到 你 想要 的 ， 必定 失去 你 在乎 的 ， 有些 无助 是 你 必须 要 经历 的 ！   ​,1
有点 开心 [ 二哈 ] [ 二哈 ] [ 二哈 ] 然后 继续 努力 ， 拉大 差距 { %# 朱正廷 #% }   ​,1
微博比 朋友圈 好 的 一点 就是 ， 不管 你 发 啥 ， 都 会 有人 真心 喜欢 。 比起 发 朋友圈 可能 面临 的 沉默 — — 那种 人声鼎沸 的 沉默 ， 发微博 就 像 你 在 一个 空荡荡 的 剧院 里 随性 唱歌 ， 总有 不 认识 你 但 欣赏 你 的 人 忽然 落 坐在 台下 某个 座位 ， 真实 的 为 你 开心 鼓掌 。   ​,1
和 她 出来 就是 每次 点 东西 都 吃不完 还有 不会 吃 辣 的 我 吃 火山 烤鸡 辣到 不能自已 但是 也 很 开心 啦 好久 没有 大吃一顿   { % 珠海 · 华发 商都 （ 商圈 ） % }   ​,1
突然 感慨   那 时候 全网 的 cjcm 还 没有 那么 多   每个 人 都 记得 或 眼熟   然后 突然 一下子   出现 了 好多 人   活跃 了 好多 不 认识 的 面孔   就 好开心   也好 神奇   那 就 ！ ！ ！ 一起 喜欢 他 啦 ！ ！ [ 憧憬 ] 这么 好 的 孩子 ！ ！ 要 好好 珍爱 哦 [ 憧憬 ]   ​,1
如果 把 城市 比作 一个 人 ， 那么 上海 就是 个 迷人 的 混血儿 。 上海 女人 ， 骨子里 有种 散不去 的 小资 与 优雅 。 她们 懂得 如何 让 自己 从 头发 美到 纤趾 ， 更 在于 热爱 并 享受 着 一切 能 让 自己 开心 的 生活 方式 。 象征 着 英式 优雅 的 下午茶 当然 是 生活 中 不可 缺少 的 一部分 [ 微风 ]   ​,1
{ %# 第五 设计师 #% } 了解 一下 ， 亲 闺女 ， 先交 一个 草稿 [ doge ] [ doge ] [ doge ] 皮下 非常 开心   ​,1
啊哈 。 [ 爱 你 ] 科一   have   passed ， 为了 庆祝 这 小小的 开心 ， 去 丛林 狼 吃 了 大 骨头 ， [ 挤眼 ] 哇 咔 咔 ， 敲多肉 。 回来 的 路上 挤 公交 居然 占 上 了 座位 ， 哈哈 ， 老爸 迟来 的 关心 也 可算来 了 ， perfect   day 。   { % 呼和浩特 · 内蒙古 医科大学 % }   ​,1
